150
0
68,78,74,28,8,41,41,24,51,85,77,50,66,55,94,21,59,93,93,66,32,37,46,97,43,24,33,46,36,81,89,29,67,5,55,51,75,69,4,76,13,32,82,6,55,38,78,4,79,23,48,27,67,77,35,65,67,37,74,90,2,75,9,34,19,46,93,24,14,30,25,39,90,39,57,96,88,60,7,7,65,93,41,28,18,23,26,27,9,1,31,96,-,82,65,14,55,59,67,80,76,54,9,74,43,92,48,61,86,90,12,55,9,78,73,14,53,80,62,43,64,31,86,59,87,84,53,74,41,99,8,91,34,91,63,44,42,74,87,43,80,90,77,5,43,78,97,51,20,51
37,36,12,13,81,10,44,84,66,95,52,59,23,63,52,18,46,78,66,89,48,84,66,67,5,79,58,22,2,77,62,65,31,82,56,53,31,70,69,2,68,1,19,28,60,60,82,42,94,35,98,84,44,85,62,56,75,40,32,19,25,100,67,36,6,96,74,63,33,24,94,30,46,49,3,30,37,7,48,34,100,17,34,20,62,9,90,43,3,89,2,43,95,-,26,1,44,23,28,12,84,72,5,7,82,59,10,43,94,93,84,3,20,26,93,21,31,92,73,31,95,33,57,43,96,22,71,29,31,65,96,100,67,34,39,17,78,43,99,95,32,79,55,86,94,22,31,56,39,45
51,69,32,1,61,74,18,88,60,20,11,72,36,90,79,64,9,12,73,99,59,42,47,88,100,71,26,29,3,70,52,72,79,77,48,93,56,55,11,46,73,73,34,56,1,97,14,39,36,28,52,19,91,31,45,77,84,36,15,19,92,62,56,27,46,12,6,83,78,74,92,36,66,85,6,62,77,34,15,77,18,36,94,58,97,80,10,34,32,21,59,1,91,3,-,45,1,86,56,22,19,24,66,61,98,61,4,74,78,1,56,47,17,21,35,87,70,81,72,77,73,82,73,94,99,53,18,84,75,26,48,70,77,57,8,48,68,88,43,86,56,80,37,12,33,37,19,22,49,14
81,27,67,44,93,44,19,76,91,48,41,90,67,35,47,26,74,84,12,33,4,36,74,78,27,61,32,5,7,70,60,82,98,88,73,4,74,99,1,93,78,60,86,27,16,96,7,21,76,81,13,53,91,48,58,48,98,15,87,49,81,23,48,3,82,66,8,69,73,35,20,6,20,65,22,6,40,9,88,74,22,29,75,79,54,34,4,12,49,14,29,90,20,58,72,-,42,86,47,78,72,54,32,56,30,24,54,6,85,12,35,72,87,42,96,79,68,27,7,79,2,77,1,94,54,35,93,95,48,25,50,23,21,40,34,78,47,42,40,25,25,40,2,66,68,67,58,43,81,66
62,77,91,94,89,66,96,12,51,82,80,79,47,27,64,36,36,66,64,33,59,9,6,22,26,1,46,24,14,26,55,32,73,17,5,68,61,69,21,21,92,22,6,28,75,74,95,22,41,22,54,98,40,68,13,16,78,90,44,36,70,25,25,8,72,2,17,18,18,60,72,91,84,95,66,18,13,38,61,7,90,73,63,75,2,51,15,54,14,15,45,88,92,10,22,76,-,26,14,15,98,86,26,24,59,1,56,86,9,58,35,61,43,22,70,33,27,49,20,28,98,42,28,27,40,78,65,42,97,21,89,24,57,17,64,21,5,8,70,59,87,45,90,42,87,5,84,96,32,74
96,81,47,28,26,49,70,86,77,73,42,66,13,13,60,98,76,30,80,63,37,56,45,69,84,43,37,81,64,94,19,80,29,30,72,68,50,43,68,61,56,13,31,49,89,90,52,53,16,32,28,2,73,48,76,30,16,10,21,32,37,38,49,2,11,28,39,81,77,87,24,73,51,38,18,59,32,7,94,71,57,88,64,9,25,73,87,68,39,95,16,65,44,67,19,93,21,-,73,33,68,21,62,70,53,67,71,24,8,15,97,18,87,94,34,32,97,34,21,61,50,7,88,85,69,93,13,88,82,85,61,91,100,81,53,54,5,48,35,45,70,15,98,95,1,76,44,90,67,43
17,41,89,19,95,45,46,41,63,16,83,56,7,34,31,31,33,65,69,79,84,74,85,13,87,69,89,38,54,52,63,71,17,67,10,50,10,14,29,46,23,17,37,73,36,45,23,60,75,18,97,50,72,93,95,80,38,36,73,33,76,64,17,73,83,10,97,56,99,48,35,91,50,33,35,66,3,84,44,91,73,97,38,50,12,41,76,8,78,23,96,77,8,80,84,33,92,82,-,64,21,100,96,27,10,57,94,42,84,40,24,24,54,96,92,61,56,63,39,76,86,6,48,98,58,24,39,83,89,6,13,18,28,46,74,69,89,52,96,85,67,80,6,100,84,33,58,78,8,100
4,24,26,16,6,75,86,55,5,55,50,13,45,6,57,73,89,26,78,66,78,31,81,50,66,18,5,46,37,10,52,3,32,98,67,95,62,1,54,70,63,68,15,19,8,55,35,56,37,52,85,43,55,11,52,17,91,2,8,85,5,76,16,95,30,23,57,72,95,96,53,32,7,18,7,67,1,86,5,37,37,75,69,93,26,90,4,55,41,7,8,59,32,45,67,30,83,100,59,-,45,99,5,4,24,25,76,37,64,67,82,43,60,81,88,14,9,65,58,35,49,96,78,4,52,52,90,91,2,43,56,11,29,11,71,59,44,93,11,46,89,82,46,43,24,14,68,43,35,35
15,17,26,78,21,90,72,6,31,62,4,59,54,8,18,45,71,77,94,76,7,92,60,73,67,22,70,65,23,17,44,68,64,31,53,63,47,89,94,95,96,11,92,70,35,74,97,66,64,82,87,16,24,38,25,54,4,4,65,1,45,8,85,84,16,25,41,20,55,3,16,59,26,34,83,52,62,11,57,88,12,36,6,95,26,84,21,71,84,42,35,59,12,55,90,1,69,68,32,2,-,83,44,37,48,60,58,86,29,54,70,15,36,52,33,13,67,66,24,58,61,8,75,33,20,36,19,47,14,48,11,91,43,27,62,76,36,33,5,92,28,70,18,69,5,67,45,86,54,2
38,30,83,6,20,95,81,28,63,15,40,25,77,40,93,68,43,84,68,20,64,48,31,47,2,78,27,69,12,20,28,86,46,98,32,35,19,33,68,95,37,37,69,36,74,91,73,97,9,97,19,59,5,42,85,38,52,93,48,10,82,65,60,65,81,98,70,50,26,64,58,36,49,38,64,72,66,59,17,58,40,19,100,49,93,73,37,75,72,12,26,47,47,77,27,8,22,56,68,24,6,-,28,70,8,91,20,76,86,75,74,18,68,62,84,50,84,12,82,21,19,45,70,76,35,80,36,39,99,1,29,92,12,59,68,100,78,5,53,52,40,24,17,82,63,85,77,26,65,8
60,62,41,90,27,53,56,80,31,19,20,61,54,36,51,32,59,17,89,40,74,18,67,26,59,67,82,55,95,50,60,79,11,55,29,18,10,20,43,95,30,22,31,87,68,7,56,19,13,53,7,85,45,52,84,7,60,68,63,41,11,9,70,64,84,81,72,8,47,15,88,28,62,55,95,99,10,99,8,44,76,93,20,4,52,10,14,83,55,44,48,67,38,41,100,35,78,49,34,1,99,19,-,50,49,32,74,89,100,81,4,50,31,84,63,10,64,47,11,8,91,42,24,17,75,56,1,74,41,52,27,33,66,2,96,5,50,50,37,16,16,100,99,30,24,96,3,48,66,21
58,95,35,81,93,30,73,26,32,15,49,76,74,73,35,55,87,98,38,21,64,25,28,13,53,49,35,53,91,94,48,94,99,83,70,76,18,67,3,10,80,59,56,93,60,97,43,56,30,61,53,83,67,38,61,10,49,56,22,84,27,65,18,49,31,22,73,34,45,82,20,71,57,96,21,15,17,56,35,96,83,41,93,12,99,39,81,37,46,76,93,41,31,3,81,65,40,18,19,82,77,21,74,-,36,34,70,9,72,56,96,31,5,13,82,19,26,13,34,67,10,84,49,78,59,62,29,61,58,47,22,31,68,7,16,23,38,76,60,27,18,7,35,57,29,64,43,27,28,42
9,5,55,23,75,33,76,58,24,83,30,71,100,7,25,54,28,82,76,99,55,88,16,21,68,91,37,16,74,94,27,67,78,7,80,78,41,88,95,35,45,94,28,25,34,9,74,68,36,46,10,15,95,56,45,67,78,18,73,89,74,38,81,75,50,92,88,9,45,81,55,43,45,11,26,98,89,95,39,48,49,69,99,73,96,84,8,46,98,34,36,23,4,18,50,9,25,13,17,72,18,24,83,18,-,33,67,14,54,8,76,52,68,78,53,16,60,28,4,78,38,67,50,61,56,70,15,100,100,43,79,8,21,38,48,42,4,60,43,73,61,31,77,41,68,97,75,49,2,90
16,61,97,87,55,67,97,38,46,11,66,27,90,58,87,71,44,7,88,29,58,16,31,68,4,22,78,66,66,19,67,29,42,67,2,43,2,55,21,11,67,45,69,53,53,65,71,53,53,67,22,44,1,84,61,32,34,52,54,31,1,15,47,97,48,32,29,17,6,26,20,55,56,62,79,41,53,87,18,73,29,86,35,69,2,51,54,90,10,54,41,69,23,93,72,67,67,46,36,72,92,75,24,2,50,-,15,75,68,62,74,27,69,100,13,3,78,52,7,40,36,1,81,75,31,29,30,68,20,30,9,5,12,48,83,60,45,50,51,85,29,50,97,98,39,5,93,6,72,12
1,56,67,20,85,30,37,25,56,98,3,86,45,19,36,68,88,62,53,1,85,44,81,86,89,83,85,93,13,50,85,91,5,12,49,45,35,86,55,61,46,21,55,61,40,62,69,54,3,95,11,57,9,79,90,50,47,20,46,28,18,70,33,4,86,85,90,100,54,10,97,34,64,80,1,33,28,99,45,73,43,32,60,1,89,69,38,80,93,28,25,34,97,90,58,82,7,20,18,40,44,10,36,70,2,66,-,76,87,74,73,65,56,81,9,100,69,26,83,36,23,80,51,42,48,87,13,79,10,90,73,2,1,34,95,100,100,99,33,7,12,68,52,35,31,74,35,88,93,60
54,100,91,13,73,60,93,19,8,43,83,72,40,74,92,76,33,61,54,86,73,3,84,33,6,6,33,23,26,24,27,22,45,98,51,52,32,79,38,70,26,32,57,99,57,38,77,21,68,64,14,66,41,26,90,95,51,27,87,68,56,28,85,55,78,58,98,48,94,53,14,100,5,63,74,25,53,52,98,29,87,57,82,72,22,70,65,62,29,70,25,45,80,12,25,71,97,26,74,41,99,37,87,34,81,3,38,-,14,76,75,97,10,39,68,4,65,52,63,93,57,29,80,19,70,88,82,8,16,34,87,62,12,22,55,69,21,23,27,81,46,79,38,9,19,100,11,23,66,22
35,3,37,95,85,49,87,31,62,36,59,10,82,35,29,6,30,43,65,15,2,12,69,35,61,38,46,23,12,38,69,97,3,79,78,8,97,22,89,75,58,74,27,4,62,52,13,17,23,9,86,8,58,32,52,22,40,95,33,86,75,19,22,75,73,67,29,99,54,7,24,18,42,37,45,44,73,70,27,30,66,2,74,83,44,83,36,13,31,57,62,87,23,92,25,9,4,51,87,98,49,15,32,36,60,77,26,64,-,47,85,11,27,70,14,76,19,5,42,80,69,47,58,28,13,24,14,72,69,82,42,38,100,48,73,32,95,47,69,34,3,73,22,61,89,1,24,58,61,24
57,62,84,13,34,11,87,50,23,3,32,27,59,7,99,24,41,92,79,13,59,78,35,88,76,7,76,39,53,78,28,44,90,91,24,33,13,9,93,1,69,23,65,2,41,58,90,3,1,35,51,31,89,18,69,98,6,26,67,22,10,74,46,64,31,25,26,83,33,36,38,78,91,19,23,11,78,1,75,36,37,86,2,64,42,69,66,95,67,21,36,82,90,33,89,47,47,32,96,65,55,72,5,25,55,31,9,40,23,-,93,54,21,84,96,58,33,63,65,59,21,27,72,4,2,95,8,61,67,58,47,64,100,19,62,38,86,88,13,85,3,75,95,48,42,23,13,80,38,82
6,11,37,16,44,46,92,42,58,14,60,33,64,90,81,73,46,73,84,76,78,30,47,5,20,24,58,25,90,81,23,71,49,53,15,16,9,99,72,95,34,77,90,46,78,41,46,100,76,46,27,90,25,98,1,83,41,25,27,29,32,74,78,41,7,40,75,33,59,36,50,21,81,81,20,87,84,18,31,22,57,2,64,84,44,31,80,30,45,80,2,93,48,2,95,49,74,50,31,25,41,52,40,28,82,47,58,64,31,36,-,27,32,72,35,93,49,59,56,82,72,46,61,20,63,4,38,62,73,90,41,86,95,6,56,45,13,15,73,10,36,50,44,89,96,53,14,44,25,95
46,39,48,14,73,3,59,12,41,13,37,84,3,58,16,18,65,93,93,43,54,100,100,72,27,35,88,81,95,50,17,42,62,90,35,29,56,7,39,39,5,22,42,78,90,90,71,29,39,2,4,30,97,60,54,95,31,39,40,24,82,64,81,91,9,27,61,56,64,62,2,46,35,42,19,58,88,2,38,75,84,82,42,39,84,88,82,12,19,41,8,24,79,98,50,92,74,88,23,31,99,88,56,7,46,92,40,20,62,21,16,-,35,71,18,18,32,14,2,42,53,70,15,41,55,64,19,97,60,37,98,74,2,17,82,76,58,99,100,98,85,84,52,17,29,33,42,97,60,40
25,89,11,10,64,89,61,10,76,5,23,52,54,95,29,55,8,14,19,42,63,14,73,45,76,98,49,6,62,42,13,16,99,81,98,2,86,71,69,72,73,91,17,88,61,30,77,25,91,65,55,82,12,74,7,24,69,61,9,42,73,47,65,90,40,84,93,19,57,39,15,86,58,24,66,46,70,100,61,70,15,16,62,23,93,26,2,8,50,66,58,66,17,8,94,22,54,79,83,55,22,45,41,3,63,98,67,36,64,100,3,58,-,89,78,31,45,96,40,7,76,93,41,83,38,27,17,7,84,3,47,17,33,2,31,85,28,24,88,9,94,31,89,28,6,83,46,72,36,9
99,29,7,98,11,58,60,57,18,99,100,29,17,85,7,89,69,82,85,70,23,22,77,57,3,71,58,18,25,85,62,59,64,89,100,1,42,93,55,45,54,65,91,93,97,54,37,21,99,12,51,32,71,15,75,94,11,95,39,49,49,93,83,7,18,88,64,50,3,70,50,56,8,81,25,3,43,51,20,8,20,40,40,18,99,52,67,9,63,92,35,2,22,5,94,24,66,26,17,60,42,39,29,16,55,48,64,98,81,67,7,78,26,-,45,13,60,32,43,55,7,65,89,89,7,30,60,90,56,28,42,96,97,44,42,42,54,4,94,4,8,14,42,33,30,53,71,6,10,51
45,82,27,53,2,34,28,12,7,18,31,40,14,20,71,4,24,14,98,58,100,27,6,98,29,71,99,72,39,74,57,29,42,86,70,39,58,2,31,8,22,100,99,45,73,31,5,8,26,99,55,75,6,99,57,6,68,13,89,28,21,21,49,37,55,58,76,71,23,6,97,6,68,65,24,15,87,25,93,46,84,64,34,92,57,70,87,77,86,64,100,77,75,84,47,36,23,84,48,91,41,45,85,38,84,2,28,92,67,51,26,95,30,51,-,87,78,86,56,94,37,78,21,69,44,99,78,5,32,8,78,34,23,87,6,24,7,30,37,24,98,48,1,46,8,72,76,72,18,82
50,68,42,71,81,89,100,71,63,26,49,7,66,98,82,57,22,11,5,10,60,48,66,92,42,49,3,10,87,1,60,61,93,54,3,28,43,99,20,68,61,56,47,40,51,21,15,87,10,48,92,34,22,55,5,48,35,23,25,72,14,78,60,40,6,14,81,80,20,41,89,94,73,46,30,59,71,45,85,72,33,63,45,50,78,16,43,49,7,21,8,68,27,54,5,21,42,44,48,4,21,73,99,85,12,63,9,8,2,1,24,64,79,80,76,-,91,76,65,1,17,42,4,53,60,85,58,5,4,29,60,54,64,41,76,48,36,26,14,16,28,11,61,6,1,28,55,90,100,67
75,23,68,99,37,95,9,68,59,15,81,39,79,14,85,35,93,56,50,61,6,94,10,51,8,41,5,63,76,75,29,17,17,78,5,32,40,59,1,92,93,91,60,31,47,23,38,95,42,98,15,6,22,4,13,88,52,29,20,57,12,32,24,77,55,2,7,72,66,35,37,37,100,35,89,77,21,10,35,93,23,3,62,94,76,5,36,33,62,72,36,72,70,66,69,96,15,54,35,27,86,5,87,1,4,100,89,74,68,3,29,48,95,92,22,14,-,66,57,24,95,36,36,42,70,80,51,35,4,98,93,63,46,30,59,99,49,30,70,36,54,13,29,31,45,85,64,38,28,34
88,87,32,14,95,18,92,3,12,100,96,94,84,52,6,26,92,67,75,83,26,13,3,13,14,86,12,57,5,13,100,69,84,63,97,77,60,58,95,59,60,52,86,71,30,68,23,10,62,2,62,20,12,4,64,80,47,44,60,100,70,49,85,78,97,46,75,66,82,73,32,89,100,23,19,30,44,74,73,67,30,35,36,6,4,23,3,59,85,8,100,65,67,21,22,86,38,3,81,66,73,69,80,2,65,84,92,34,53,86,26,35,22,23,33,74,41,-,14,99,74,1,16,59,13,30,96,99,65,55,87,42,41,93,56,78,97,36,56,54,21,23,85,45,59,24,81,51,53,49
66,47,17,16,53,33,23,30,48,23,62,18,24,30,25,60,2,40,36,75,14,58,66,58,100,80,2,93,10,3,9,42,62,75,3,83,94,84,51,91,65,51,35,87,2,67,15,84,4,38,14,9,55,14,63,59,24,48,20,19,13,41,94,66,18,66,42,17,20,6,79,39,19,36,14,18,1,91,42,2,39,25,75,14,96,93,77,48,73,57,38,86,1,67,16,83,91,52,95,98,45,16,88,25,28,36,94,20,54,90,72,43,46,85,80,21,18,54,-,72,66,92,59,66,29,98,26,80,27,42,69,93,58,70,98,70,10,10,17,30,71,8,75,22,55,12,31,35,80,67
78,20,67,31,80,96,49,31,82,60,81,55,29,16,63,98,17,2,87,31,81,14,12,91,41,71,63,95,48,85,40,49,32,24,97,33,98,46,8,8,62,59,57,27,46,95,75,80,86,35,82,98,90,39,23,2,40,100,38,60,42,75,30,2,32,74,72,35,53,32,46,33,37,16,66,85,6,22,49,67,1,31,48,4,15,49,31,47,84,88,6,40,73,72,73,79,17,65,53,70,92,73,53,39,100,24,98,79,15,44,30,74,92,21,10,38,1,87,43,-,6,5,14,66,56,53,61,91,80,22,12,45,29,3,88,40,49,7,2,13,80,56,71,82,92,18,48,88,23,79
2,4,83,71,70,43,99,81,88,43,90,74,81,33,3,37,35,53,6,9,30,19,80,29,48,46,13,38,100,79,10,88,49,10,86,15,92,33,60,96,55,63,92,59,61,96,19,36,75,71,49,99,76,36,28,66,45,2,14,39,7,78,67,42,36,98,17,43,49,35,35,56,33,12,90,99,62,39,67,78,8,4,14,34,27,74,53,78,14,85,24,13,35,81,20,32,23,15,95,51,13,32,26,50,18,100,42,72,49,59,59,25,8,26,59,35,99,52,41,38,-,17,12,66,24,43,29,70,97,4,60,24,16,16,78,14,68,35,82,14,8,30,65,83,52,41,72,34,6,92
49,6,35,42,18,42,33,84,32,81,3,40,1,19,12,63,79,86,93,67,2,30,3,92,48,56,8,2,12,44,53,46,75,99,65,100,16,37,97,14,56,83,42,35,98,78,67,50,75,16,33,34,19,72,81,50,20,82,28,35,38,30,13,35,9,1,57,100,56,99,81,77,22,34,33,96,75,8,39,82,10,58,44,55,99,58,13,64,77,48,31,76,52,93,13,10,54,50,66,32,64,11,84,95,26,66,11,46,23,96,87,11,71,19,44,3,33,43,71,6,29,-,75,72,47,58,95,5,10,68,59,65,11,88,25,17,69,99,12,1,58,96,85,54,67,97,2,74,42,5
68,5,44,16,91,64,53,61,65,41,29,69,17,59,98,89,77,29,45,58,79,20,28,47,69,98,46,80,36,30,26,72,13,73,22,95,34,39,59,96,99,1,85,14,80,23,64,30,47,97,53,57,99,33,23,80,31,84,99,94,97,55,54,90,10,90,73,27,76,41,22,88,56,64,42,9,94,74,36,5,32,67,51,91,90,25,44,56,6,38,82,86,1,39,28,56,90,87,69,81,63,73,80,68,32,27,56,20,27,14,7,50,22,2,11,44,44,88,38,73,18,53,-,36,31,36,17,16,50,15,85,59,1,1,12,57,76,46,55,2,17,92,49,4,47,31,95,43,79,50
59,87,32,68,30,47,21,38,30,35,86,64,30,4,90,43,8,5,82,80,61,64,51,100,88,14,72,35,67,94,55,98,22,46,52,95,66,8,44,55,82,41,42,33,19,64,75,24,65,97,97,56,66,51,2,24,14,17,21,7,76,45,52,34,85,68,1,56,2,44,89,50,9,13,62,94,34,14,60,58,100,85,41,77,66,16,20,23,50,57,23,5,60,28,14,35,81,34,58,7,91,83,29,45,93,88,41,50,39,71,93,43,62,54,66,42,39,38,61,99,21,97,93,-,87,11,28,22,71,91,43,52,48,56,11,52,89,24,76,40,100,73,82,64,9,56,44,68,82,68
7,53,31,30,30,10,97,59,91,91,94,97,89,48,3,50,67,55,37,25,23,93,46,86,29,57,19,21,53,95,96,80,78,90,84,34,5,63,75,52,53,44,85,23,95,80,67,43,86,68,16,89,12,2,71,17,86,98,97,36,20,46,100,61,86,5,11,82,20,49,91,44,96,5,20,37,12,60,65,20,46,27,1,45,76,55,65,68,32,73,89,36,22,49,92,29,32,69,3,18,11,22,69,61,60,81,75,25,29,25,4,73,55,79,23,41,44,66,100,30,73,93,55,66,-,78,83,63,52,4,81,34,41,61,34,69,83,69,85,48,67,8,43,98,100,74,23,13,84,58
32,22,55,7,37,18,21,29,3,92,13,17,27,43,68,59,63,69,91,85,93,53,65,48,64,30,47,55,62,21,15,82,50,3,79,69,6,67,41,34,68,66,32,18,56,29,89,99,72,22,66,93,70,85,13,68,67,15,8,42,84,50,33,36,89,88,76,64,22,99,63,32,87,49,76,62,11,74,25,92,88,50,82,45,76,48,25,28,54,36,82,96,34,30,29,90,92,96,23,66,35,84,7,92,58,36,95,11,8,99,50,4,70,20,93,1,72,16,69,7,23,9,81,4,6,-,2,36,6,47,4,43,83,26,71,47,21,49,97,44,5,18,88,33,1,64,2,44,2,51
44,98,46,57,22,13,42,28,60,87,77,68,67,71,20,100,1,58,1,95,67,100,92,39,66,15,69,97,94,13,40,52,56,82,81,36,14,18,17,14,32,98,56,66,14,61,91,5,29,7,25,35,95,97,67,57,70,34,49,5,79,95,22,44,55,99,18,18,15,11,93,50,34,84,80,60,20,26,1,55,72,10,98,71,65,19,20,24,76,99,83,5,53,87,44,14,24,3,35,14,25,48,44,39,42,42,4,77,62,91,76,26,37,49,81,64,85,88,22,63,90,6,70,49,98,33,-,78,24,7,45,100,34,61,43,37,47,4,12,90,44,96,20,75,31,72,37,95,73,81
14,62,30,62,8,71,94,72,9,61,21,94,92,18,72,9,53,41,31,25,63,32,52,62,1,83,33,16,11,75,29,36,38,93,57,23,47,35,78,52,60,9,56,76,34,69,93,18,20,39,38,22,12,6,25,92,70,32,82,42,96,36,74,33,33,85,83,26,78,67,73,66,45,27,49,14,1,96,51,12,54,46,79,44,46,6,82,68,34,82,94,33,53,13,25,59,94,7,21,46,48,54,94,88,54,96,98,54,25,14,95,8,17,87,98,54,60,82,61,60,16,89,36,77,6,25,39,-,33,86,21,72,25,27,19,20,94,20,95,76,8,59,60,95,51,87,58,76,57,6
41,54,17,65,73,47,67,77,92,48,76,43,76,96,37,95,47,38,9,21,25,3,89,83,3,34,93,32,20,82,7,11,4,2,36,52,18,62,32,26,49,17,71,19,41,86,67,78,39,30,49,53,28,67,100,95,35,97,76,54,11,97,6,15,86,74,59,85,46,98,61,99,76,2,34,66,29,49,4,25,81,85,45,93,78,23,29,36,86,83,2,65,78,24,13,31,3,82,63,57,87,8,92,1,3,20,12,80,32,92,9,13,76,60,67,43,39,8,28,66,100,53,3,40,82,14,51,54,-,20,30,95,33,79,15,21,55,18,35,5,3,29,1,74,40,75,59,36,86,62
15,33,81,77,68,31,25,13,95,67,3,76,95,11,12,53,66,65,92,54,26,60,34,23,49,79,90,5,22,91,63,86,81,22,75,83,72,76,20,98,90,12,70,66,92,45,59,77,41,75,46,82,59,82,29,11,82,75,21,17,47,99,35,77,86,5,42,92,65,73,19,42,74,6,58,14,66,50,8,36,97,24,18,76,94,93,54,72,74,77,70,54,41,14,5,77,38,69,54,11,81,64,90,75,8,37,39,16,68,99,19,23,2,10,72,96,53,77,31,21,22,80,84,40,82,55,65,70,58,-,93,21,72,37,15,83,100,50,45,76,41,77,97,7,9,45,49,70,18,76
43,38,14,51,49,32,39,16,72,29,81,44,80,23,64,61,86,59,77,31,53,44,78,48,98,73,92,86,43,33,49,23,84,25,90,32,74,93,41,44,64,50,93,51,11,49,85,35,7,34,81,18,98,64,79,3,93,28,9,76,62,69,51,95,78,74,90,94,69,65,86,90,36,13,54,90,97,3,33,89,35,82,72,37,28,81,84,8,50,13,22,65,47,53,4,6,23,90,11,84,92,46,82,89,8,83,38,66,33,54,10,34,82,33,50,70,6,80,30,96,37,11,71,28,7,91,21,11,80,82,-,52,41,57,2,45,81,98,53,9,36,66,34,10,56,14,64,57,76,85
77,52,58,64,72,26,13,15,24,85,61,77,4,51,44,97,22,62,13,72,23,92,16,71,74,89,40,87,84,1,20,80,36,71,81,81,38,50,97,83,23,63,92,54,46,98,43,6,99,58,79,99,28,58,100,31,83,73,97,62,69,91,93,62,28,72,82,87,76,23,91,77,33,84,15,59,5,65,79,97,74,15,41,32,80,66,74,9,83,33,50,68,78,75,53,85,42,22,35,86,85,49,97,10,10,51,47,78,69,97,50,18,48,5,71,54,76,77,74,31,24,100,23,37,34,38,31,25,73,69,88,-,32,33,58,32,50,47,55,49,79,97,32,40,56,7,36,10,37,40
65,57,24,74,99,66,59,61,20,28,36,84,57,50,16,69,1,61,6,56,48,96,96,65,97,83,42,82,90,56,49,58,87,2,83,11,82,20,46,54,85,84,16,39,13,69,68,67,9,28,62,64,90,55,37,72,57,58,4,11,7,26,95,58,7,79,93,45,5,96,91,67,37,97,69,46,95,66,76,31,85,41,83,41,44,52,1,80,87,98,15,28,52,24,68,85,86,43,78,49,72,84,15,16,96,98,38,71,4,96,44,28,10,22,28,52,37,10,96,100,59,7,1,76,39,99,61,45,6,20,23,30,-,99,19,73,47,84,66,44,21,99,49,44,38,57,70,69,17,29
53,14,22,40,89,46,77,45,98,44,5,21,71,80,27,39,34,90,56,78,2,1,8,63,75,82,61,31,9,95,63,49,39,38,78,74,82,51,61,92,40,53,42,42,99,60,66,47,4,69,67,22,5,72,70,65,59,62,47,64,1,34,89,50,66,52,15,51,93,89,92,72,32,92,52,3,35,69,75,64,79,6,65,7,10,10,32,78,39,23,60,91,17,63,81,71,75,81,29,67,77,48,64,89,82,60,43,9,88,77,78,68,78,8,28,96,81,90,96,21,64,2,9,40,78,34,85,10,95,32,25,62,6,-,98,93,9,48,17,13,75,85,16,14,47,77,66,18,22,2
62,27,35,8,53,12,31,79,95,11,11,32,13,20,33,42,59,25,26,100,6,43,80,95,99,15,24,27,44,99,20,9,15,71,17,96,72,72,89,45,93,71,72,16,26,47,96,59,19,29,43,43,99,88,34,77,77,19,24,16,58,51,82,54,27,82,54,70,47,67,70,49,49,55,54,68,57,86,18,30,73,89,92,97,33,49,23,86,49,44,65,75,25,23,88,37,44,10,92,77,95,32,39,41,38,53,22,54,91,34,82,94,81,63,43,49,28,15,22,82,86,61,1,44,32,21,68,47,88,16,85,49,79,7,-,35,75,28,45,35,54,5,89,71,86,71,94,96,53,63
82,82,79,43,47,26,10,69,55,20,65,37,77,17,55,55,25,57,53,81,97,84,26,65,45,4,98,65,17,91,46,87,34,65,76,44,77,13,36,65,16,10,49,66,73,67,67,67,38,62,26,11,86,1,79,75,100,96,44,19,70,10,43,95,28,75,13,53,51,22,26,48,66,36,93,42,33,78,28,57,27,87,1,89,18,20,14,55,26,9,27,15,52,56,34,74,62,1,32,63,7,78,68,74,35,52,97,85,87,19,3,2,31,74,23,54,55,28,21,52,65,67,19,39,28,23,87,15,21,46,36,27,89,94,90,-,1,51,62,75,5,86,87,78,16,68,13,45,68,41
88,11,29,64,99,56,7,31,87,46,85,88,8,90,57,82,74,6,60,70,100,17,2,91,14,5,56,77,97,57,96,89,42,54,4,49,99,28,99,10,30,76,91,73,96,63,74,76,28,8,35,8,46,9,83,87,65,97,75,41,42,9,83,48,72,65,25,92,72,82,43,64,100,84,51,71,10,52,62,3,58,15,43,81,67,9,51,3,90,55,91,58,61,80,48,98,60,67,8,1,39,31,51,19,60,50,75,16,8,75,18,86,20,8,24,10,53,38,27,19,90,26,60,85,99,35,1,70,88,72,100,74,47,71,7,10,-,14,93,75,4,28,25,4,50,11,39,25,45,26
17,37,64,98,59,24,17,91,14,100,50,82,15,42,77,20,44,57,33,96,68,82,42,88,59,20,83,88,99,77,87,8,55,47,21,27,60,25,97,100,86,6,59,63,15,20,15,58,1,78,23,100,35,34,75,33,21,58,98,63,40,15,17,41,28,29,28,99,73,48,47,98,6,7,89,31,12,28,44,56,43,17,91,90,1,44,84,16,14,1,76,97,67,81,41,38,34,74,18,69,8,32,21,30,1,94,70,19,14,25,97,77,39,72,59,97,52,2,45,61,82,99,86,8,90,72,18,69,82,79,47,25,38,92,100,98,32,-,53,25,83,32,12,91,70,46,53,77,59,90
